TransactionID,Date,StoreLocation,ProductCategory,Quantity,UnitValue,TotalRevenue,DeliveryDelayDays,CustomerRating,SentimentLabel
TXN-137985,2025-10-20,Online Flagship,Earrings,1,1940.39,1940.39,2,5,Positive
TXN-137986,2025-10-20,Sydney CBD,Necklaces & Pendants,1,1316.57,1316.57,0,5,Positive
TXN-137987,2025-10-20,Sydney CBD,Earrings,1,2546.31,2546.31,0,5,Positive
TXN-137988,2025-10-20,Melbourne Chadstone,Earrings,2,1904.61,3809.22,0,4,Positive
TXN-137989,2025-10-20,Melbourne Chadstone,Necklaces & Pendants,1,1553.93,1553.93,0,4,Positive
TXN-137990,2025-10-20,Melbourne Chadstone,Necklaces & Pendants,1,1334.38,1334.38,0,5,Positive
TXN-137991,2025-10-20,Sydney CBD,Earrings,1,1960.37,1960.37,0,5,Positive
TXN-137992,2025-10-20,Sydney CBD,Necklaces & Pendants,1,2257.56,2257.56,0,5,Positive
TXN-137993,2025-10-20,Online Flagship,Luxury Watches,1,7674.26,7674.26,5,4,Positive
TXN-137994,2025-10-20,Online Flagship,Necklaces & Pendants,1,726.98,726.98,3,4,Positive
TXN-137995,2025-10-20,Sydney CBD,Earrings,1,2292.86,2292.86,0,3,Neutral
TXN-137996,2025-10-20,Perth Hay St,Necklaces & Pendants,1,1498.07,1498.07,0,5,Positive
TXN-137997,2025-10-20,Perth Hay St,Earrings,1,425.16,425.16,0,4,Positive
TXN-137998,2025-10-20,Online Flagship,Necklaces & Pendants,1,1095.9,1095.9,1,5,Positive
TXN-137999,2025-10-20,Brisbane Queen St,Bracelets,1,1726.37,1726.37,0,4,Positive
TXN-138000,2025-10-20,Melbourne Chadstone,Luxury Watches,1,21006.24,21006.24,0,3,Neutral
TXN-138001,2025-10-20,Perth Hay St,Necklaces & Pendants,1,3067.22,3067.22,0,4,Positive
TXN-138002,2025-10-20,Melbourne Chadstone,Earrings,1,1102.72,1102.72,0,4,Positive
TXN-138003,2025-10-20,Sydney CBD,Engagement Rings,1,13546.89,13546.89,18,5,Positive
TXN-138004,2025-10-20,Melbourne Chadstone,Bracelets,1,2265.26,2265.26,0,4,Positive
TXN-138005,2025-10-20,Online Flagship,Earrings,1,2044.06,2044.06,3,4,Positive
TXN-138006,2025-10-20,Brisbane Queen St,Bracelets,1,542.3,542.3,0,4,Positive
TXN-138007,2025-10-20,Melbourne Chadstone,Earrings,2,779.87,1559.74,0,3,Neutral
TXN-138008,2025-10-20,Online Flagship,Earrings,1,1233.74,1233.74,5,4,Positive
TXN-138009,2025-10-20,Online Flagship,Necklaces & Pendants,1,4276.84,4276.84,7,2,Negative
TXN-138010,2025-10-20,Melbourne Chadstone,Earrings,1,390.8,390.8,0,5,Positive
TXN-138011,2025-10-20,Melbourne Chadstone,Earrings,1,455.58,455.58,0,5,Positive
TXN-138012,2025-10-20,Perth Hay St,Bracelets,1,2518.84,2518.84,0,4,Positive
TXN-138013,2025-10-20,Sydney CBD,Engagement Rings,3,24838.89,74516.67,14,5,Positive
TXN-138014,2025-10-20,Perth Hay St,Luxury Watches,1,11655.53,11655.53,0,5,Positive
TXN-138015,2025-10-20,Online Flagship,Earrings,1,2071.88,2071.88,7,2,Negative
TXN-138016,2025-10-20,Melbourne Chadstone,Necklaces & Pendants,1,4190.98,4190.98,0,3,Neutral
TXN-138017,2025-10-20,Sydney CBD,Earrings,1,1661.64,1661.64,0,3,Neutral
TXN-138018,2025-10-20,Sydney CBD,Luxury Watches,1,14695.5,14695.5,0,4,Positive
TXN-138019,2025-10-20,Perth Hay St,Earrings,3,2440.22,7320.66,0,5,Positive
TXN-138020,2025-10-20,Melbourne Chadstone,Necklaces & Pendants,1,1907.66,1907.66,0,4,Positive
TXN-138021,2025-10-20,Brisbane Queen St,Luxury Watches,1,22722.86,22722.86,0,3,Neutral
TXN-138022,2025-10-20,Melbourne Chadstone,Bracelets,1,491.34,491.34,0,5,Positive
TXN-138023,2025-10-20,Sydney CBD,Earrings,1,913.64,913.64,0,4,Positive
TXN-138024,2025-10-20,Brisbane Queen St,Earrings,1,1618.67,1618.67,0,5,Positive
TXN-138025,2025-10-20,Brisbane Queen St,Earrings,1,2410.2,2410.2,0,5,Positive
TXN-138026,2025-10-20,Perth Hay St,Engagement Rings,1,34965.52,34965.52,13,5,Positive
TXN-138027,2025-10-20,Melbourne Chadstone,Necklaces & Pendants,2,1944.62,3889.24,0,5,Positive
TXN-138028,2025-10-20,Sydney CBD,Earrings,1,937.16,937.16,0,5,Positive
TXN-138029,2025-10-20,Online Flagship,Luxury Watches,1,10725.96,10725.96,3,5,Positive
TXN-138030,2025-10-20,Online Flagship,Earrings,1,1275.56,1275.56,2,5,Positive
TXN-138031,2025-10-20,Online Flagship,Bracelets,1,1952.9,1952.9,3,5,Positive
TXN-138032,2025-10-20,Sydney CBD,Earrings,1,2682.6,2682.6,0,5,Positive
TXN-138033,2025-10-20,Sydney CBD,Necklaces & Pendants,1,4940.79,4940.79,0,4,Positive
TXN-138034,2025-10-20,Brisbane Queen St,Necklaces & Pendants,1,4281.73,4281.73,0,5,Positive
TXN-138035,2025-10-20,Online Flagship,Earrings,2,1881.38,3762.76,4,4,Positive
TXN-138036,2025-10-20,Online Flagship,Earrings,1,2294.85,2294.85,3,3,Neutral
TXN-138037,2025-10-20,Online Flagship,Earrings,1,1516.83,1516.83,0,5,Positive
TXN-138038,2025-10-20,Sydney CBD,Earrings,1,832.69,832.69,0,4,Positive
TXN-138039,2025-10-20,Online Flagship,Necklaces & Pendants,1,1017.48,1017.48,1,4,Positive
TXN-138040,2025-10-20,Online Flagship,Necklaces & Pendants,1,1509.85,1509.85,4,5,Positive
TXN-138041,2025-10-20,Sydney CBD,Necklaces & Pendants,1,2811.04,2811.04,0,5,Positive
TXN-138042,2025-10-20,Melbourne Chadstone,Engagement Rings,1,26239.83,26239.83,17,5,Positive
TXN-138043,2025-10-20,Brisbane Queen St,Luxury Watches,1,10349.4,10349.4,0,4,Positive
TXN-138044,2025-10-20,Sydney CBD,Necklaces & Pendants,1,1982.21,1982.21,0,5,Positive
TXN-138045,2025-10-20,Brisbane Queen St,Engagement Rings,1,18576.85,18576.85,11,5,Positive
TXN-138046,2025-10-20,Online Flagship,Luxury Watches,1,11619.47,11619.47,2,4,Positive
TXN-138047,2025-10-21,Online Flagship,Necklaces & Pendants,2,1704.28,3408.56,2,5,Positive
TXN-138048,2025-10-21,Online Flagship,Necklaces & Pendants,1,1334.12,1334.12,4,4,Positive
TXN-138049,2025-10-21,Brisbane Queen St,Luxury Watches,3,6810.65,20431.949999999997,0,5,Positive
TXN-138050,2025-10-21,Melbourne Chadstone,Bracelets,1,443.06,443.06,0,5,Positive
TXN-138051,2025-10-21,Perth Hay St,Necklaces & Pendants,1,1238.21,1238.21,0,5,Positive
TXN-138052,2025-10-21,Melbourne Chadstone,Earrings,1,2405.94,2405.94,0,4,Positive
TXN-138053,2025-10-21,Sydney CBD,Engagement Rings,1,13046.99,13046.99,19,4,Positive
TXN-138054,2025-10-21,Online Flagship,Necklaces & Pendants,1,2738.73,2738.73,1,5,Positive
TXN-138055,2025-10-21,Melbourne Chadstone,Necklaces & Pendants,2,3693.63,7387.26,0,5,Positive
TXN-138056,2025-10-21,Sydney CBD,Necklaces & Pendants,1,3140.27,3140.27,0,4,Positive
TXN-138057,2025-10-21,Sydney CBD,Luxury Watches,1,23486.68,23486.68,0,4,Positive
TXN-138058,2025-10-21,Online Flagship,Luxury Watches,1,6466.71,6466.71,2,5,Positive
TXN-138059,2025-10-21,Melbourne Chadstone,Necklaces & Pendants,1,4128.48,4128.48,0,5,Positive
TXN-138060,2025-10-21,Melbourne Chadstone,Engagement Rings,1,11713.95,11713.95,12,5,Positive
TXN-138061,2025-10-21,Online Flagship,Luxury Watches,3,22259.27,66777.81,4,4,Positive
TXN-138062,2025-10-21,Brisbane Queen St,Earrings,1,994.48,994.48,0,4,Positive
TXN-138063,2025-10-21,Sydney CBD,Luxury Watches,1,20223.8,20223.8,0,4,Positive
TXN-138064,2025-10-21,Brisbane Queen St,Luxury Watches,1,7027.23,7027.23,0,5,Positive
TXN-138065,2025-10-21,Sydney CBD,Engagement Rings,2,20634.93,41269.86,19,3,Neutral
TXN-138066,2025-10-21,Sydney CBD,Bracelets,1,2558.25,2558.25,0,4,Positive
TXN-138067,2025-10-21,Online Flagship,Engagement Rings,1,22629.83,22629.83,1,5,Positive
TXN-138068,2025-10-21,Melbourne Chadstone,Necklaces & Pendants,1,2121.53,2121.53,0,4,Positive
TXN-138069,2025-10-21,Perth Hay St,Necklaces & Pendants,1,2569.47,2569.47,0,5,Positive
TXN-138070,2025-10-21,Brisbane Queen St,Bracelets,1,1658.63,1658.63,0,4,Positive
TXN-138071,2025-10-21,Sydney CBD,Bracelets,3,2259.03,6777.09,0,3,Neutral
TXN-138072,2025-10-21,Brisbane Queen St,Luxury Watches,1,14929.79,14929.79,0,4,Positive
TXN-138073,2025-10-21,Sydney CBD,Engagement Rings,1,36675.36,36675.36,13,5,Positive
TXN-138074,2025-10-21,Melbourne Chadstone,Necklaces & Pendants,1,1363.91,1363.91,0,4,Positive
TXN-138075,2025-10-21,Brisbane Queen St,Luxury Watches,1,10870.41,10870.41,0,4,Positive
TXN-138076,2025-10-21,Sydney CBD,Bracelets,3,2627.71,7883.13,0,4,Positive
TXN-138077,2025-10-21,Perth Hay St,Earrings,1,2351.14,2351.14,0,5,Positive
TXN-138078,2025-10-21,Sydney CBD,Bracelets,1,3254.58,3254.58,0,4,Positive
TXN-138079,2025-10-21,Brisbane Queen St,Earrings,1,2492.99,2492.99,0,4,Positive
TXN-138080,2025-10-21,Online Flagship,Necklaces & Pendants,3,3777.44,11332.32,5,5,Positive
TXN-138081,2025-10-21,Melbourne Chadstone,Necklaces & Pendants,2,3239.12,6478.24,0,5,Positive
TXN-138082,2025-10-21,Online Flagship,Luxury Watches,2,4126.19,8252.38,3,5,Positive
TXN-138083,2025-10-21,Perth Hay St,Necklaces & Pendants,1,1500.85,1500.85,0,4,Positive
TXN-138084,2025-10-21,Online Flagship,Bracelets,1,2582.69,2582.69,6,2,Negative
TXN-138085,2025-10-21,Melbourne Chadstone,Earrings,2,2278.65,4557.3,0,3,Neutral
TXN-138086,2025-10-21,Online Flagship,Engagement Rings,1,28565.65,28565.65,2,5,Positive
TXN-138087,2025-10-21,Perth Hay St,Earrings,1,422.85,422.85,0,5,Positive
TXN-138088,2025-10-21,Online Flagship,Luxury Watches,2,8561.13,17122.26,5,4,Positive
TXN-138089,2025-10-21,Online Flagship,Necklaces & Pendants,1,2027.8,2027.8,5,4,Positive
TXN-138090,2025-10-21,Brisbane Queen St,Earrings,1,1887.05,1887.05,0,5,Positive
TXN-138091,2025-10-21,Online Flagship,Luxury Watches,1,13167.99,13167.99,3,3,Neutral
TXN-138092,2025-10-21,Brisbane Queen St,Necklaces & Pendants,1,2230.99,2230.99,0,4,Positive
TXN-138093,2025-10-21,Brisbane Queen St,Luxury Watches,1,23137.06,23137.06,0,4,Positive
TXN-138094,2025-10-21,Melbourne Chadstone,Bracelets,1,1935.54,1935.54,0,4,Positive
TXN-138095,2025-10-21,Sydney CBD,Luxury Watches,1,7172.1,7172.1,0,4,Positive
TXN-138096,2025-10-21,Brisbane Queen St,Necklaces & Pendants,1,2670.8,2670.8,0,5,Positive
TXN-138097,2025-10-21,Online Flagship,Necklaces & Pendants,1,3775.97,3775.97,1,5,Positive
TXN-138098,2025-10-22,Online Flagship,Necklaces & Pendants,1,4118.61,4118.61,3,4,Positive
TXN-138099,2025-10-22,Online Flagship,Luxury Watches,1,16822.83,16822.83,4,5,Positive
TXN-138100,2025-10-22,Perth Hay St,Earrings,1,424.88,424.88,0,5,Positive
TXN-138101,2025-10-22,Melbourne Chadstone,Earrings,1,329.89,329.89,0,5,Positive
TXN-138102,2025-10-22,Sydney CBD,Engagement Rings,2,6474.54,12949.08,13,3,Neutral
TXN-138103,2025-10-22,Sydney CBD,Bracelets,2,1905.07,3810.14,0,4,Positive
TXN-138104,2025-10-22,Sydney CBD,Bracelets,1,1429.98,1429.98,0,5,Positive
TXN-138105,2025-10-22,Perth Hay St,Necklaces & Pendants,1,4423.32,4423.32,0,3,Neutral
TXN-138106,2025-10-22,Online Flagship,Necklaces & Pendants,1,3967.28,3967.28,2,4,Positive
TXN-138107,2025-10-22,Melbourne Chadstone,Necklaces & Pendants,1,3426.65,3426.65,0,5,Positive
TXN-138108,2025-10-22,Sydney CBD,Earrings,1,781.63,781.63,0,4,Positive
TXN-138109,2025-10-22,Melbourne Chadstone,Necklaces & Pendants,1,3108.9,3108.9,0,4,Positive
TXN-138110,2025-10-22,Melbourne Chadstone,Earrings,1,391.21,391.21,0,5,Positive
TXN-138111,2025-10-22,Brisbane Queen St,Engagement Rings,1,34390.7,34390.7,17,4,Positive
TXN-138112,2025-10-22,Melbourne Chadstone,Necklaces & Pendants,2,1652.97,3305.94,0,5,Positive
TXN-138113,2025-10-22,Melbourne Chadstone,Earrings,2,1440.3,2880.6,0,5,Positive
TXN-138114,2025-10-22,Online Flagship,Earrings,1,2242.08,2242.08,3,4,Positive
TXN-138115,2025-10-22,Melbourne Chadstone,Bracelets,1,459.68,459.68,0,5,Positive
TXN-138116,2025-10-22,Online Flagship,Luxury Watches,2,3936.25,7872.5,4,3,Neutral
TXN-138117,2025-10-22,Perth Hay St,Luxury Watches,1,3571.08,3571.08,0,3,Neutral
TXN-138118,2025-10-22,Melbourne Chadstone,Necklaces & Pendants,1,937.26,937.26,0,3,Neutral
TXN-138119,2025-10-22,Online Flagship,Necklaces & Pendants,1,598.47,598.47,3,5,Positive
TXN-138120,2025-10-22,Brisbane Queen St,Bracelets,1,2085.9,2085.9,0,4,Positive
TXN-138121,2025-10-22,Sydney CBD,Engagement Rings,1,37885.82,37885.82,12,4,Positive
TXN-138122,2025-10-22,Sydney CBD,Earrings,1,2406.76,2406.76,0,4,Positive
TXN-138123,2025-10-22,Online Flagship,Luxury Watches,1,23777.37,23777.37,1,4,Positive
TXN-138124,2025-10-22,Melbourne Chadstone,Bracelets,3,1533.21,4599.63,0,5,Positive
TXN-138125,2025-10-22,Melbourne Chadstone,Necklaces & Pendants,1,4472.75,4472.75,0,5,Positive
TXN-138126,2025-10-22,Sydney CBD,Necklaces & Pendants,1,1178.33,1178.33,0,5,Positive
TXN-138127,2025-10-22,Sydney CBD,Necklaces & Pendants,1,3944.27,3944.27,0,5,Positive
TXN-138128,2025-10-22,Online Flagship,Necklaces & Pendants,1,3791.38,3791.38,3,5,Positive
TXN-138129,2025-10-22,Online Flagship,Necklaces & Pendants,1,3233.45,3233.45,4,4,Positive
TXN-138130,2025-10-22,Brisbane Queen St,Earrings,1,782.84,782.84,0,5,Positive
TXN-138131,2025-10-22,Melbourne Chadstone,Luxury Watches,1,13183.46,13183.46,0,5,Positive
TXN-138132,2025-10-22,Online Flagship,Necklaces & Pendants,3,1204.68,3614.04,4,5,Positive
TXN-138133,2025-10-22,Perth Hay St,Earrings,1,2086.82,2086.82,0,5,Positive
TXN-138134,2025-10-22,Online Flagship,Earrings,1,1499.28,1499.28,3,5,Positive
TXN-138135,2025-10-22,Sydney CBD,Earrings,1,2716.07,2716.07,0,5,Positive
TXN-138136,2025-10-22,Brisbane Queen St,Bracelets,1,1792.13,1792.13,0,5,Positive
TXN-138137,2025-10-22,Online Flagship,Engagement Rings,1,12716.54,12716.54,4,5,Positive
TXN-138138,2025-10-22,Melbourne Chadstone,Earrings,1,966.24,966.24,0,5,Positive
TXN-138139,2025-10-22,Online Flagship,Necklaces & Pendants,1,3807.21,3807.21,3,4,Positive
TXN-138140,2025-10-22,Perth Hay St,Necklaces & Pendants,1,1067.12,1067.12,0,5,Positive
TXN-138141,2025-10-22,Sydney CBD,Earrings,1,417.36,417.36,0,4,Positive
TXN-138142,2025-10-22,Online Flagship,Luxury Watches,1,14684.53,14684.53,4,4,Positive
TXN-138143,2025-10-22,Sydney CBD,Necklaces & Pendants,1,2051.52,2051.52,0,5,Positive
TXN-138144,2025-10-22,Online Flagship,Bracelets,1,2253.64,2253.64,4,4,Positive
TXN-138145,2025-10-22,Online Flagship,Luxury Watches,3,13354.43,40063.29,2,4,Positive
TXN-138146,2025-10-22,Online Flagship,Engagement Rings,2,23180.94,46361.88,4,5,Positive
TXN-138147,2025-10-22,Online Flagship,Bracelets,2,1537.73,3075.46,2,5,Positive
TXN-138148,2025-10-22,Brisbane Queen St,Necklaces & Pendants,1,676.54,676.54,0,4,Positive
TXN-138149,2025-10-22,Perth Hay St,Earrings,1,455.76,455.76,0,5,Positive
TXN-138150,2025-10-22,Online Flagship,Necklaces & Pendants,3,2498.47,7495.41,3,4,Positive
TXN-138151,2025-10-22,Sydney CBD,Luxury Watches,1,25286.47,25286.47,0,4,Positive
TXN-138152,2025-10-23,Sydney CBD,Luxury Watches,2,8813.1,17626.2,0,5,Positive
TXN-138153,2025-10-23,Brisbane Queen St,Luxury Watches,1,8261.33,8261.33,0,5,Positive
TXN-138154,2025-10-23,Sydney CBD,Luxury Watches,1,20389.56,20389.56,0,3,Neutral
TXN-138155,2025-10-23,Online Flagship,Luxury Watches,1,24080.07,24080.07,4,5,Positive
TXN-138156,2025-10-23,Brisbane Queen St,Bracelets,2,2609.34,5218.68,0,4,Positive
TXN-138157,2025-10-23,Melbourne Chadstone,Necklaces & Pendants,1,2392.52,2392.52,0,4,Positive
TXN-138158,2025-10-23,Melbourne Chadstone,Necklaces & Pendants,2,2330.18,4660.36,0,4,Positive
TXN-138159,2025-10-23,Online Flagship,Necklaces & Pendants,1,1128.68,1128.68,4,5,Positive
TXN-138160,2025-10-23,Online Flagship,Bracelets,1,1241.67,1241.67,2,3,Neutral
TXN-138161,2025-10-23,Sydney CBD,Luxury Watches,1,6420.39,6420.39,0,5,Positive
TXN-138162,2025-10-23,Online Flagship,Bracelets,1,1595.73,1595.73,1,4,Positive
TXN-138163,2025-10-23,Brisbane Queen St,Earrings,1,2347.32,2347.32,0,5,Positive
TXN-138164,2025-10-23,Brisbane Queen St,Earrings,1,1309.66,1309.66,0,5,Positive
TXN-138165,2025-10-23,Online Flagship,Earrings,1,2437.05,2437.05,1,4,Positive
TXN-138166,2025-10-23,Sydney CBD,Necklaces & Pendants,1,2535.4,2535.4,0,4,Positive
TXN-138167,2025-10-23,Brisbane Queen St,Necklaces & Pendants,1,2374.7,2374.7,0,5,Positive
TXN-138168,2025-10-23,Melbourne Chadstone,Earrings,1,1946.28,1946.28,0,5,Positive
TXN-138169,2025-10-23,Sydney CBD,Bracelets,1,1494.93,1494.93,0,4,Positive
TXN-138170,2025-10-23,Sydney CBD,Earrings,3,1247.07,3741.21,0,5,Positive
TXN-138171,2025-10-23,Sydney CBD,Earrings,1,2258.87,2258.87,0,4,Positive
TXN-138172,2025-10-23,Perth Hay St,Bracelets,1,2450.94,2450.94,0,5,Positive
TXN-138173,2025-10-23,Sydney CBD,Necklaces & Pendants,1,3822.32,3822.32,0,4,Positive
TXN-138174,2025-10-23,Brisbane Queen St,Earrings,2,1552.55,3105.1,0,5,Positive
TXN-138175,2025-10-23,Brisbane Queen St,Necklaces & Pendants,1,3931.41,3931.41,0,4,Positive
TXN-138176,2025-10-23,Online Flagship,Engagement Rings,1,30253.41,30253.41,5,5,Positive
TXN-138177,2025-10-23,Perth Hay St,Earrings,1,2479.08,2479.08,0,3,Neutral
TXN-138178,2025-10-23,Online Flagship,Earrings,1,2337.8,2337.8,4,5,Positive
TXN-138179,2025-10-23,Sydney CBD,Luxury Watches,1,26981.87,26981.87,0,5,Positive
TXN-138180,2025-10-23,Online Flagship,Engagement Rings,1,33103.14,33103.14,0,4,Positive
TXN-138181,2025-10-23,Sydney CBD,Luxury Watches,1,22601.44,22601.44,0,5,Positive
TXN-138182,2025-10-23,Online Flagship,Bracelets,1,2004.82,2004.82,4,4,Positive
TXN-138183,2025-10-23,Melbourne Chadstone,Engagement Rings,1,18682.17,18682.17,15,4,Positive
TXN-138184,2025-10-23,Perth Hay St,Necklaces & Pendants,1,2587.78,2587.78,0,4,Positive
TXN-138185,2025-10-23,Melbourne Chadstone,Luxury Watches,1,24148.22,24148.22,0,4,Positive
TXN-138186,2025-10-23,Sydney CBD,Necklaces & Pendants,1,4451.85,4451.85,0,5,Positive
TXN-138187,2025-10-23,Online Flagship,Earrings,1,2095.16,2095.16,2,5,Positive
TXN-138188,2025-10-23,Online Flagship,Bracelets,1,1147.05,1147.05,1,4,Positive
TXN-138189,2025-10-23,Sydney CBD,Earrings,1,2220.57,2220.57,0,5,Positive
TXN-138190,2025-10-23,Online Flagship,Bracelets,1,1402.35,1402.35,3,3,Neutral
TXN-138191,2025-10-23,Sydney CBD,Bracelets,2,2905.13,5810.26,0,4,Positive
TXN-138192,2025-10-23,Online Flagship,Luxury Watches,2,20174.84,40349.68,2,3,Neutral
TXN-138193,2025-10-23,Online Flagship,Earrings,1,686.56,686.56,3,4,Positive
TXN-138194,2025-10-23,Sydney CBD,Earrings,1,1726.92,1726.92,0,4,Positive
TXN-138195,2025-10-23,Melbourne Chadstone,Earrings,2,1694.04,3388.08,0,5,Positive
TXN-138196,2025-10-23,Melbourne Chadstone,Bracelets,1,1954.72,1954.72,0,5,Positive
TXN-138197,2025-10-23,Melbourne Chadstone,Earrings,1,1372.74,1372.74,0,5,Positive
TXN-138198,2025-10-23,Online Flagship,Necklaces & Pendants,2,3597.83,7195.66,5,4,Positive
TXN-138199,2025-10-23,Perth Hay St,Earrings,1,1898.28,1898.28,0,5,Positive
TXN-138200,2025-10-23,Online Flagship,Earrings,3,451.73,1355.19,2,5,Positive
TXN-138201,2025-10-23,Sydney CBD,Earrings,1,1312.71,1312.71,0,3,Neutral
TXN-138202,2025-10-23,Brisbane Queen St,Engagement Rings,2,30293.01,60586.02,19,4,Positive
TXN-138203,2025-10-23,Melbourne Chadstone,Luxury Watches,1,8039.83,8039.83,0,4,Positive
TXN-138204,2025-10-23,Online Flagship,Bracelets,2,1806.97,3613.94,4,5,Positive
TXN-138205,2025-10-23,Sydney CBD,Necklaces & Pendants,1,4134.38,4134.38,0,5,Positive
TXN-138206,2025-10-23,Online Flagship,Luxury Watches,1,21922.95,21922.95,5,5,Positive
TXN-138207,2025-10-23,Brisbane Queen St,Engagement Rings,1,23171.0,23171.0,9,3,Neutral
TXN-138208,2025-10-23,Perth Hay St,Necklaces & Pendants,3,1332.68,3998.04,0,5,Positive
TXN-138209,2025-10-23,Melbourne Chadstone,Necklaces & Pendants,1,4211.26,4211.26,0,5,Positive
TXN-138210,2025-10-23,Online Flagship,Bracelets,1,1643.63,1643.63,6,2,Negative
TXN-138211,2025-10-23,Brisbane Queen St,Bracelets,2,1646.3,3292.6,0,5,Positive
TXN-138212,2025-10-23,Perth Hay St,Engagement Rings,1,13901.58,13901.58,9,5,Positive
TXN-138213,2025-10-23,Perth Hay St,Earrings,1,1344.89,1344.89,0,3,Neutral
TXN-138214,2025-10-23,Melbourne Chadstone,Earrings,2,1434.61,2869.22,0,5,Positive
TXN-138215,2025-10-23,Sydney CBD,Luxury Watches,1,6617.53,6617.53,0,5,Positive
TXN-138216,2025-10-23,Online Flagship,Earrings,1,891.74,891.74,3,5,Positive
TXN-138217,2025-10-24,Melbourne Chadstone,Engagement Rings,1,13493.67,13493.67,28,2,Negative
TXN-138218,2025-10-24,Online Flagship,Earrings,2,2470.85,4941.7,4,5,Positive
TXN-138219,2025-10-24,Perth Hay St,Bracelets,1,517.98,517.98,0,5,Positive
TXN-138220,2025-10-24,Melbourne Chadstone,Bracelets,1,1921.3,1921.3,0,4,Positive
TXN-138221,2025-10-24,Brisbane Queen St,Earrings,1,2125.89,2125.89,0,4,Positive
TXN-138222,2025-10-24,Perth Hay St,Bracelets,1,1856.73,1856.73,0,4,Positive
TXN-138223,2025-10-24,Online Flagship,Earrings,1,1144.99,1144.99,3,4,Positive
TXN-138224,2025-10-24,Online Flagship,Earrings,1,2280.59,2280.59,3,5,Positive
TXN-138225,2025-10-24,Sydney CBD,Engagement Rings,1,22680.23,22680.23,19,4,Positive
TXN-138226,2025-10-24,Online Flagship,Luxury Watches,1,15068.27,15068.27,7,3,Neutral
TXN-138227,2025-10-24,Melbourne Chadstone,Earrings,1,716.99,716.99,0,3,Neutral
TXN-138228,2025-10-24,Online Flagship,Bracelets,1,2882.16,2882.16,4,5,Positive
TXN-138229,2025-10-24,Sydney CBD,Earrings,1,1324.69,1324.69,0,4,Positive
TXN-138230,2025-10-24,Sydney CBD,Earrings,1,737.47,737.47,0,5,Positive
TXN-138231,2025-10-24,Brisbane Queen St,Luxury Watches,3,13440.62,40321.86,0,4,Positive
TXN-138232,2025-10-24,Melbourne Chadstone,Bracelets,1,2457.41,2457.41,0,4,Positive
TXN-138233,2025-10-24,Online Flagship,Earrings,1,551.78,551.78,2,3,Neutral
TXN-138234,2025-10-24,Sydney CBD,Necklaces & Pendants,1,2505.44,2505.44,0,4,Positive
TXN-138235,2025-10-24,Sydney CBD,Bracelets,1,1668.69,1668.69,0,4,Positive
TXN-138236,2025-10-24,Sydney CBD,Bracelets,1,2818.35,2818.35,0,5,Positive
TXN-138237,2025-10-24,Sydney CBD,Necklaces & Pendants,1,1100.32,1100.32,0,4,Positive
TXN-138238,2025-10-24,Brisbane Queen St,Necklaces & Pendants,1,4036.77,4036.77,0,5,Positive
TXN-138239,2025-10-24,Brisbane Queen St,Luxury Watches,1,10608.06,10608.06,0,3,Neutral
TXN-138240,2025-10-24,Melbourne Chadstone,Bracelets,1,1239.1,1239.1,0,4,Positive
TXN-138241,2025-10-24,Sydney CBD,Luxury Watches,1,14513.68,14513.68,0,4,Positive
TXN-138242,2025-10-24,Sydney CBD,Bracelets,1,894.82,894.82,0,4,Positive
TXN-138243,2025-10-24,Sydney CBD,Luxury Watches,1,26419.48,26419.48,0,5,Positive
TXN-138244,2025-10-24,Online Flagship,Bracelets,1,1070.05,1070.05,4,3,Neutral
TXN-138245,2025-10-24,Online Flagship,Necklaces & Pendants,1,807.43,807.43,4,4,Positive
TXN-138246,2025-10-24,Online Flagship,Earrings,2,1176.32,2352.64,3,4,Positive
TXN-138247,2025-10-24,Online Flagship,Engagement Rings,1,7367.11,7367.11,5,4,Positive
TXN-138248,2025-10-24,Online Flagship,Necklaces & Pendants,1,1088.5,1088.5,5,3,Neutral
TXN-138249,2025-10-24,Brisbane Queen St,Necklaces & Pendants,1,1180.9,1180.9,0,5,Positive
TXN-138250,2025-10-24,Melbourne Chadstone,Engagement Rings,1,7832.33,7832.33,19,5,Positive
